# bad pixels for DP-PILATUS2
233	20
242	33
234	50
233	64
273	70
274	70
275	70
273	71
274	71
103	72
234	73
234	80
234	89
220	90
221	90
141	91
220	91
221	91
220	92
221	92
258	91
259	91
234	95
234	96
234	97
233	98
234	98
234	99
234	104
234	105
234	109
244	109
234	110
244	110
234	111
234	113
234	114
234	115
